['price', 'hours', 'minute', 'seconds']
172.4, 12, 25, 39
172.4, 12, 25, 40
173.75, 12, 25, 41
173.65, 12, 25, 42
174.1, 12, 25, 43
174.65, 12, 25, 44
173.25, 12, 25, 45
174.05, 12, 25, 46
173.9, 12, 25, 47
173.7, 12, 25, 49
173.7, 12, 25, 50
174.45, 12, 25, 51
174.35, 12, 25, 52
173.8, 12, 25, 53
174.15, 12, 25, 54
175.45, 12, 25, 55
175.85, 12, 25, 56
175.75, 12, 25, 57
176.3, 12, 25, 58
176.8, 12, 25, 59
176.65, 12, 26, 0
175.45, 12, 26, 1
176.15, 12, 26, 2
176.05, 12, 26, 3
176.35, 12, 26, 4
175.8, 12, 26, 5
175.8, 12, 26, 6
175.25, 12, 26, 7
175.05, 12, 26, 8
175.6, 12, 26, 9
175.55, 12, 26, 10
175.55, 12, 26, 11
176.0, 12, 26, 13
176.3, 12, 26, 14
177.0, 12, 26, 15
178.0, 12, 26, 16
177.05, 12, 26, 17
177.0, 12, 26, 18
176.05, 12, 26, 19
177.85, 12, 26, 20
177.0, 12, 26, 21
176.9, 12, 26, 22
178.0, 12, 26, 23
177.45, 12, 26, 24
177.2, 12, 26, 25
176.3, 12, 26, 26
175.0, 12, 26, 27
175.25, 12, 26, 28
175.35, 12, 26, 29
175.7, 12, 26, 30
175.0, 12, 26, 31
173.55, 12, 26, 32
173.8, 12, 26, 33
174.15, 12, 26, 34
174.3, 12, 26, 36
173.85, 12, 26, 37
174.1, 12, 26, 38
174.3, 12, 26, 39
174.5, 12, 26, 40
176.0, 12, 26, 41
175.75, 12, 26, 42
175.6, 12, 26, 43
175.6, 12, 26, 44
175.2, 12, 26, 45
174.9, 12, 26, 46
176.7, 12, 26, 47
177.0, 12, 26, 48
177.55, 12, 26, 49
177.55, 12, 26, 50
176.4, 12, 26, 51
176.15, 12, 26, 52
177.05, 12, 26, 53
177.4, 12, 26, 55
176.65, 12, 26, 56
176.15, 12, 26, 57
176.65, 12, 26, 58
176.15, 12, 26, 59
177.0, 12, 27, 0
177.0, 12, 27, 1
176.25, 12, 27, 2
176.05, 12, 27, 3
176.9, 12, 27, 4
176.65, 12, 27, 5
177.0, 12, 27, 6
177.35, 12, 27, 7
177.1, 12, 27, 8
178.0, 12, 27, 9
179.55, 12, 27, 10
179.75, 12, 27, 11
178.9, 12, 27, 12
178.9, 12, 27, 13
177.3, 12, 27, 14
178.2, 12, 27, 15
179.05, 12, 27, 16
179.3, 12, 27, 17
178.0, 12, 27, 19
178.2, 12, 27, 20
178.25, 12, 27, 21
177.15, 12, 27, 22
178.05, 12, 27, 23
178.8, 12, 27, 24
178.15, 12, 27, 25
177.85, 12, 27, 26
177.8, 12, 27, 27
177.2, 12, 27, 28
177.15, 12, 27, 29
177.25, 12, 27, 30
178.05, 12, 27, 31
177.55, 12, 27, 32
177.5, 12, 27, 33
178.3, 12, 27, 34
178.0, 12, 27, 35
177.8, 12, 27, 36
178.4, 12, 27, 37
179.6, 12, 27, 38
178.95, 12, 27, 39
179.2, 12, 27, 40
178.5, 12, 27, 42
178.5, 12, 27, 43
178.0, 12, 27, 44
177.75, 12, 27, 45
178.85, 12, 27, 46
178.7, 12, 27, 47
177.9, 12, 27, 48
178.3, 12, 27, 49
178.85, 12, 27, 50
178.85, 12, 27, 51
178.3, 12, 27, 52
178.3, 12, 27, 53
178.3, 12, 27, 54
178.55, 12, 27, 55
178.8, 12, 27, 56
179.4, 12, 27, 57
179.6, 12, 27, 58
179.9, 12, 27, 59
180.8, 12, 28, 0
180.4, 12, 28, 1
180.8, 12, 28, 2
180.2, 12, 28, 3
180.2, 12, 28, 5
180.55, 12, 28, 6
181.1, 12, 28, 7
181.3, 12, 28, 8
182.1, 12, 28, 9
182.0, 12, 28, 10
181.95, 12, 28, 11
182.65, 12, 28, 12
182.6, 12, 28, 13
183.15, 12, 28, 14
182.95, 12, 28, 15
183.7, 12, 28, 16
183.7, 12, 28, 17
184.45, 12, 28, 18
184.4, 12, 28, 19
184.45, 12, 28, 20
184.3, 12, 28, 21
183.75, 12, 28, 22
182.9, 12, 28, 23
183.0, 12, 28, 25
183.2, 12, 28, 26
183.0, 12, 28, 27
184.55, 12, 28, 28
184.45, 12, 28, 29
184.15, 12, 28, 30
184.6, 12, 28, 31
184.65, 12, 28, 32
184.6, 12, 28, 33
184.8, 12, 28, 34
185.05, 12, 28, 35
183.75, 12, 28, 36
184.55, 12, 28, 37
184.8, 12, 28, 38
183.65, 12, 28, 39
183.05, 12, 28, 40
183.6, 12, 28, 41
183.35, 12, 28, 42
182.65, 12, 28, 43
183.0, 12, 28, 45
181.85, 12, 28, 46
182.9, 12, 28, 47
182.0, 12, 28, 48
182.95, 12, 28, 49
182.7, 12, 28, 50
182.0, 12, 28, 51
182.05, 12, 28, 52
182.05, 12, 28, 53
181.1, 12, 28, 54
181.8, 12, 28, 55
180.8, 12, 28, 56
182.5, 12, 28, 57
183.0, 12, 28, 58
182.7, 12, 28, 59
181.1, 12, 29, 0
182.15, 12, 29, 1
183.2, 12, 29, 2
181.85, 12, 29, 3
182.2, 12, 29, 4
181.85, 12, 29, 5
181.45, 12, 29, 7
181.5, 12, 29, 8
181.0, 12, 29, 9
181.05, 12, 29, 10
181.2, 12, 29, 11
181.2, 12, 29, 12
181.6, 12, 29, 13
181.45, 12, 29, 14
181.4, 12, 29, 15
181.0, 12, 29, 16
181.25, 12, 29, 17
180.65, 12, 29, 18
180.9, 12, 29, 19
181.05, 12, 29, 20
181.0, 12, 29, 21
180.85, 12, 29, 22
182.1, 12, 29, 23
181.6, 12, 29, 24
181.6, 12, 29, 25
180.7, 12, 29, 27
180.85, 12, 29, 28
180.95, 12, 29, 29
180.5, 12, 29, 30
179.45, 12, 29, 31
180.1, 12, 29, 32
180.5, 12, 29, 33
180.9, 12, 29, 34
180.0, 12, 29, 35
180.35, 12, 29, 36
180.35, 12, 29, 37
180.35, 12, 29, 38
181.25, 12, 29, 39
181.05, 12, 29, 40
180.2, 12, 29, 41
179.8, 12, 29, 42
179.9, 12, 29, 43
179.0, 12, 29, 44
179.0, 12, 29, 45
178.05, 12, 29, 46
178.05, 12, 29, 47
178.0, 12, 29, 48
178.1, 12, 29, 50
178.8, 12, 29, 51
178.0, 12, 29, 52
177.0, 12, 29, 53
178.9, 12, 29, 54
179.1, 12, 29, 55
179.3, 12, 29, 56
179.65, 12, 29, 57
180.0, 12, 29, 58
181.45, 12, 29, 59
182.1, 12, 30, 0
182.5, 12, 30, 1
182.15, 12, 30, 2
181.85, 12, 30, 3
180.75, 12, 30, 4
179.85, 12, 30, 5
180.1, 12, 30, 6
180.5, 12, 30, 7
181.9, 12, 30, 8
181.8, 12, 30, 9
182.55, 12, 30, 10
182.35, 12, 30, 12
181.65, 12, 30, 13
180.85, 12, 30, 14
181.85, 12, 30, 15
182.3, 12, 30, 16
182.0, 12, 30, 17
180.8, 12, 30, 18
181.25, 12, 30, 19
181.2, 12, 30, 20
180.85, 12, 30, 21
180.9, 12, 30, 22
180.45, 12, 30, 23
181.65, 12, 30, 24
181.5, 12, 30, 25
181.0, 12, 30, 26
181.0, 12, 30, 27
181.9, 12, 30, 28
182.25, 12, 30, 29
180.7, 12, 30, 30
180.85, 12, 30, 31
179.7, 12, 30, 32
180.05, 12, 30, 34
180.35, 12, 30, 35
179.5, 12, 30, 36
179.75, 12, 30, 37
178.55, 12, 30, 38
179.2, 12, 30, 39
178.2, 12, 30, 40
177.3, 12, 30, 41
177.3, 12, 30, 42
177.2, 12, 30, 43
177.0, 12, 30, 44
177.4, 12, 30, 45
177.15, 12, 30, 46
176.85, 12, 30, 47
176.8, 12, 30, 48
177.45, 12, 30, 49
177.05, 12, 30, 50
178.3, 12, 30, 51
177.65, 12, 30, 52
177.2, 12, 30, 53
176.7, 12, 30, 54
176.6, 12, 30, 56
177.4, 12, 30, 57
177.2, 12, 30, 58
176.4, 12, 30, 59
176.5, 12, 31, 0
176.7, 12, 31, 1
176.1, 12, 31, 2
176.65, 12, 31, 3
176.5, 12, 31, 4
176.25, 12, 31, 5
176.6, 12, 31, 6
176.15, 12, 31, 7
178.0, 12, 31, 8
177.35, 12, 31, 9
176.2, 12, 31, 10
176.4, 12, 31, 11
176.3, 12, 31, 12
176.35, 12, 31, 13
178.0, 12, 31, 14
178.0, 12, 31, 15
175.8, 12, 31, 16
174.75, 12, 31, 17
174.2, 12, 31, 18
174.0, 12, 31, 20
173.75, 12, 31, 21
174.15, 12, 31, 22
174.2, 12, 31, 23
173.8, 12, 31, 24
173.75, 12, 31, 25
173.2, 12, 31, 26
173.2, 12, 31, 27
172.7, 12, 31, 28
171.95, 12, 31, 29
172.0, 12, 31, 30
171.7, 12, 31, 31
171.3, 12, 31, 32
172.95, 12, 31, 33
173.2, 12, 31, 34
173.0, 12, 31, 35
174.1, 12, 31, 36
173.0, 12, 31, 37
173.85, 12, 31, 38
174.2, 12, 31, 39
175.25, 12, 31, 40
175.05, 12, 31, 41
175.1, 12, 31, 42
175.1, 12, 31, 44
175.35, 12, 31, 45
174.45, 12, 31, 46
175.2, 12, 31, 47
174.8, 12, 31, 48
175.9, 12, 31, 49
175.35, 12, 31, 50
176.0, 12, 31, 51
176.8, 12, 31, 52
178.15, 12, 31, 53
177.9, 12, 31, 54
178.15, 12, 31, 55
177.35, 12, 31, 56
177.3, 12, 31, 57
177.65, 12, 31, 58
177.7, 12, 31, 59
179.25, 12, 32, 0
179.3, 12, 32, 1
180.0, 12, 32, 2
179.65, 12, 32, 3
179.4, 12, 32, 5
179.4, 12, 32, 6
180.35, 12, 32, 7
180.3, 12, 32, 8
180.4, 12, 32, 9
180.85, 12, 32, 10
181.4, 12, 32, 11
181.0, 12, 32, 12
181.25, 12, 32, 13
182.45, 12, 32, 14
182.2, 12, 32, 15
182.1, 12, 32, 16
181.85, 12, 32, 17
183.4, 12, 32, 18
182.75, 12, 32, 19
180.4, 12, 32, 20
181.05, 12, 32, 21
181.6, 12, 32, 22
181.1, 12, 32, 23
181.65, 12, 32, 24
181.05, 12, 32, 26
180.15, 12, 32, 27
180.6, 12, 32, 28
180.35, 12, 32, 29
180.05, 12, 32, 30
179.75, 12, 32, 31
179.85, 12, 32, 32
180.5, 12, 32, 33
180.0, 12, 32, 34
180.6, 12, 32, 35
180.65, 12, 32, 36
180.6, 12, 32, 37
180.6, 12, 32, 38
179.6, 12, 32, 39
179.6, 12, 32, 40
182.3, 12, 32, 41
182.85, 12, 32, 42
183.85, 12, 32, 43
183.35, 12, 32, 44
183.5, 12, 32, 45
182.3, 12, 32, 46
183.15, 12, 32, 48
183.85, 12, 32, 49
183.5, 12, 32, 50
183.35, 12, 32, 51
182.75, 12, 32, 52
182.0, 12, 32, 53
182.3, 12, 32, 54
181.95, 12, 32, 55
182.2, 12, 32, 56
182.2, 12, 32, 57
182.5, 12, 32, 58
184.25, 12, 32, 59
184.65, 12, 33, 0
183.55, 12, 33, 1
183.2, 12, 33, 2
183.35, 12, 33, 3
185.0, 12, 33, 4
184.6, 12, 33, 5
183.5, 12, 33, 6
182.5, 12, 33, 7
183.55, 12, 33, 8
184.0, 12, 33, 10
182.8, 12, 33, 11
183.0, 12, 33, 12
182.8, 12, 33, 13
184.0, 12, 33, 14
183.7, 12, 33, 15
183.9, 12, 33, 16
183.55, 12, 33, 17
183.5, 12, 33, 18
182.7, 12, 33, 19
183.8, 12, 33, 20
183.8, 12, 33, 21
183.0, 12, 33, 22
183.0, 12, 33, 23
182.9, 12, 33, 24
182.65, 12, 33, 25
182.2, 12, 33, 26
182.55, 12, 33, 27
182.8, 12, 33, 28
182.3, 12, 33, 29
182.25, 12, 33, 31
182.5, 12, 33, 32
182.75, 12, 33, 33
182.35, 12, 33, 34
182.55, 12, 33, 35
182.55, 12, 33, 36
182.6, 12, 33, 37
183.1, 12, 33, 38
183.6, 12, 33, 39
184.0, 12, 33, 40
184.25, 12, 33, 41
184.05, 12, 33, 42
186.9, 12, 33, 43
185.2, 12, 33, 44
186.65, 12, 33, 45
185.85, 12, 33, 46
185.1, 12, 33, 47
185.85, 12, 33, 48
185.45, 12, 33, 49
186.2, 12, 33, 50
186.2, 12, 33, 51
185.8, 12, 33, 52
185.85, 12, 33, 54
185.2, 12, 33, 55
185.25, 12, 33, 56
185.15, 12, 33, 57
185.05, 12, 33, 58
185.4, 12, 33, 59
184.1, 12, 34, 0
184.1, 12, 34, 1
185.2, 12, 34, 2
185.45, 12, 34, 3
185.5, 12, 34, 4
185.5, 12, 34, 5
185.6, 12, 34, 6
183.85, 12, 34, 7
183.5, 12, 34, 8
183.3, 12, 34, 9
183.2, 12, 34, 10
183.4, 12, 34, 11
183.25, 12, 34, 12
183.3, 12, 34, 13
182.75, 12, 34, 14
182.75, 12, 34, 15
183.0, 12, 34, 17
182.65, 12, 34, 18
182.9, 12, 34, 19
182.65, 12, 34, 20
183.2, 12, 34, 21
183.2, 12, 34, 22
183.1, 12, 34, 23
183.85, 12, 34, 24
184.25, 12, 34, 25
184.25, 12, 34, 26
185.2, 12, 34, 27
185.0, 12, 34, 28
185.4, 12, 34, 29
184.45, 12, 34, 30
184.45, 12, 34, 31
184.4, 12, 34, 32
185.75, 12, 34, 33
185.4, 12, 34, 34
187.4, 12, 34, 35
186.8, 12, 34, 36
188.1, 12, 34, 38
188.6, 12, 34, 39
188.15, 12, 34, 40
188.35, 12, 34, 41
187.2, 12, 34, 42
186.6, 12, 34, 43
187.15, 12, 34, 44
188.0, 12, 34, 45
187.7, 12, 34, 46
188.4, 12, 34, 47
188.45, 12, 34, 48
189.5, 12, 34, 49
189.45, 12, 34, 50
189.5, 12, 34, 51
189.85, 12, 34, 52
190.5, 12, 34, 53
189.8, 12, 34, 54
190.4, 12, 34, 55
189.85, 12, 34, 56
190.25, 12, 34, 57
190.7, 12, 34, 58
191.9, 12, 34, 59
192.0, 12, 35, 1
190.95, 12, 35, 2
191.3, 12, 35, 3
191.1, 12, 35, 4
189.9, 12, 35, 5
189.2, 12, 35, 6
189.9, 12, 35, 7
190.35, 12, 35, 8
189.85, 12, 35, 9
191.0, 12, 35, 10
190.6, 12, 35, 11
191.5, 12, 35, 12
191.4, 12, 35, 13
191.55, 12, 35, 14
191.3, 12, 35, 15
191.4, 12, 35, 16
191.45, 12, 35, 17
191.85, 12, 35, 18
194.0, 12, 35, 19
193.8, 12, 35, 20
195.55, 12, 35, 22
196.0, 12, 35, 23
197.85, 12, 35, 24
198.15, 12, 35, 25
196.7, 12, 35, 26
195.9, 12, 35, 27
195.6, 12, 35, 28
196.0, 12, 35, 29
196.35, 12, 35, 30
197.0, 12, 35, 31
197.05, 12, 35, 32
197.4, 12, 35, 33
199.8, 12, 35, 34
201.15, 12, 35, 35
201.2, 12, 35, 36
202.8, 12, 35, 37
202.6, 12, 35, 38
203.65, 12, 35, 39
202.75, 12, 35, 40
205.0, 12, 35, 41
205.0, 12, 35, 42
204.45, 12, 35, 43
204.9, 12, 35, 45
209.3, 12, 35, 46
208.95, 12, 35, 47
208.7, 12, 35, 48
208.6, 12, 35, 49
207.4, 12, 35, 50
206.85, 12, 35, 51
207.75, 12, 35, 52
207.65, 12, 35, 53
206.3, 12, 35, 54
205.0, 12, 35, 55
206.6, 12, 35, 56
206.25, 12, 35, 57
206.35, 12, 35, 58
206.9, 12, 35, 59
205.9, 12, 36, 0
206.8, 12, 36, 2
206.8, 12, 36, 3
205.5, 12, 36, 4
206.05, 12, 36, 5
205.05, 12, 36, 6
205.35, 12, 36, 7
202.8, 12, 36, 8
203.45, 12, 36, 9
203.05, 12, 36, 10
202.35, 12, 36, 11
202.05, 12, 36, 12
201.6, 12, 36, 13
201.95, 12, 36, 14
201.65, 12, 36, 15
203.0, 12, 36, 16
202.05, 12, 36, 17
203.5, 12, 36, 18
203.35, 12, 36, 19
202.15, 12, 36, 20
202.25, 12, 36, 21
202.2, 12, 36, 23
202.55, 12, 36, 24
202.4, 12, 36, 25
201.4, 12, 36, 26
201.8, 12, 36, 27
202.25, 12, 36, 28
202.05, 12, 36, 29
202.75, 12, 36, 30
202.0, 12, 36, 31
202.2, 12, 36, 32
202.45, 12, 36, 33
203.1, 12, 36, 34
203.4, 12, 36, 35
204.6, 12, 36, 36
205.0, 12, 36, 37
205.65, 12, 36, 38
206.9, 12, 36, 39
206.6, 12, 36, 40
207.6, 12, 36, 41
206.4, 12, 36, 42
206.95, 12, 36, 43
206.45, 12, 36, 44
206.1, 12, 36, 46
205.7, 12, 36, 47
204.7, 12, 36, 48
205.7, 12, 36, 49
205.3, 12, 36, 50
204.55, 12, 36, 51
204.1, 12, 36, 52
204.2, 12, 36, 53
204.85, 12, 36, 54
203.9, 12, 36, 55
203.95, 12, 36, 56
204.55, 12, 36, 57
208.5, 12, 36, 58
207.5, 12, 36, 59
209.45, 12, 37, 0
208.3, 12, 37, 1
209.55, 12, 37, 2
209.75, 12, 37, 3
210.4, 12, 37, 4
211.3, 12, 37, 5
212.3, 12, 37, 6
213.15, 12, 37, 8
214.0, 12, 37, 9
214.95, 12, 37, 10
214.5, 12, 37, 11
216.05, 12, 37, 12
217.1, 12, 37, 13
216.0, 12, 37, 14
216.6, 12, 37, 15
217.2, 12, 37, 16
218.4, 12, 37, 17
217.0, 12, 37, 18
216.5, 12, 37, 19
218.0, 12, 37, 20
216.6, 12, 37, 21
218.15, 12, 37, 22
218.25, 12, 37, 23
217.25, 12, 37, 24
217.35, 12, 37, 25
216.4, 12, 37, 26
216.7, 12, 37, 27
216.5, 12, 37, 29
217.1, 12, 37, 30
217.0, 12, 37, 31
216.7, 12, 37, 32
218.05, 12, 37, 33
218.5, 12, 37, 34
222.05, 12, 37, 35
220.85, 12, 37, 36
223.65, 12, 37, 37
223.05, 12, 37, 38
223.9, 12, 37, 39
223.3, 12, 37, 40
222.35, 12, 37, 41
221.2, 12, 37, 42
221.5, 12, 37, 43
219.7, 12, 37, 44
219.3, 12, 37, 45
219.7, 12, 37, 46
220.0, 12, 37, 47
219.8, 12, 37, 48
220.1, 12, 37, 50
221.25, 12, 37, 51
221.8, 12, 37, 52
221.75, 12, 37, 53
219.75, 12, 37, 54
218.3, 12, 37, 55
216.35, 12, 37, 56
216.15, 12, 37, 57
217.6, 12, 37, 58
216.9, 12, 37, 59
217.2, 12, 38, 0
217.25, 12, 38, 1
218.9, 12, 38, 2
219.75, 12, 38, 3
219.25, 12, 38, 4
219.35, 12, 38, 5
218.0, 12, 38, 6
218.05, 12, 38, 7
217.0, 12, 38, 8
216.8, 12, 38, 9
216.25, 12, 38, 10
216.8, 12, 38, 12
216.0, 12, 38, 13
216.0, 12, 38, 14
216.3, 12, 38, 15
216.0, 12, 38, 16
216.15, 12, 38, 17
216.05, 12, 38, 18
216.15, 12, 38, 19
215.25, 12, 38, 20
213.75, 12, 38, 21
214.25, 12, 38, 22
212.05, 12, 38, 23
213.6, 12, 38, 24
214.0, 12, 38, 25
213.55, 12, 38, 26
212.2, 12, 38, 27
212.2, 12, 38, 28
211.25, 12, 38, 29
210.7, 12, 38, 30
210.55, 12, 38, 31
211.45, 12, 38, 33
212.1, 12, 38, 34
212.4, 12, 38, 35
213.45, 12, 38, 36
211.65, 12, 38, 37
211.95, 12, 38, 38
212.1, 12, 38, 39
212.6, 12, 38, 40
212.65, 12, 38, 41
211.2, 12, 38, 42
212.0, 12, 38, 43
211.25, 12, 38, 44
211.15, 12, 38, 45
211.0, 12, 38, 46
211.35, 12, 38, 47
210.95, 12, 38, 48
211.05, 12, 38, 49
211.35, 12, 38, 50
210.6, 12, 38, 51
211.2, 12, 38, 52
209.9, 12, 38, 53
209.45, 12, 38, 55
208.7, 12, 38, 56
208.45, 12, 38, 57
208.55, 12, 38, 58
208.95, 12, 38, 59
209.2, 12, 39, 0
208.7, 12, 39, 1
207.85, 12, 39, 2
208.45, 12, 39, 3
209.95, 12, 39, 4
209.8, 12, 39, 5
208.7, 12, 39, 6
208.2, 12, 39, 7
209.5, 12, 39, 8
210.4, 12, 39, 9
209.0, 12, 39, 10
208.75, 12, 39, 11
207.6, 12, 39, 12
207.65, 12, 39, 13
207.1, 12, 39, 14
207.85, 12, 39, 16
207.0, 12, 39, 17
208.95, 12, 39, 18
210.05, 12, 39, 19
210.85, 12, 39, 20
210.5, 12, 39, 21
209.2, 12, 39, 22
208.9, 12, 39, 23
208.8, 12, 39, 24
209.15, 12, 39, 25
209.6, 12, 39, 26
209.4, 12, 39, 27
208.85, 12, 39, 28
209.2, 12, 39, 29
209.4, 12, 39, 30
209.4, 12, 39, 31
211.15, 12, 39, 32
211.7, 12, 39, 33
212.05, 12, 39, 34
212.0, 12, 39, 35
211.6, 12, 39, 36
211.7, 12, 39, 38
211.9, 12, 39, 39
211.9, 12, 39, 40
212.05, 12, 39, 41
211.95, 12, 39, 42
213.6, 12, 39, 43
213.85, 12, 39, 44
213.9, 12, 39, 45
214.35, 12, 39, 46
213.0, 12, 39, 47
214.05, 12, 39, 48
212.1, 12, 39, 49
212.35, 12, 39, 50
212.35, 12, 39, 51
211.8, 12, 39, 52
212.1, 12, 39, 53
212.4, 12, 39, 54
214.0, 12, 39, 55
214.45, 12, 39, 56
213.6, 12, 39, 57
214.05, 12, 39, 58
216.25, 12, 39, 59
216.0, 12, 40, 1
216.15, 12, 40, 2
215.9, 12, 40, 3
215.2, 12, 40, 4
216.35, 12, 40, 5
216.15, 12, 40, 6
217.5, 12, 40, 7
216.4, 12, 40, 8
216.3, 12, 40, 9
215.8, 12, 40, 10
215.3, 12, 40, 11
214.2, 12, 40, 12
213.95, 12, 40, 13
212.5, 12, 40, 14
212.15, 12, 40, 15
211.85, 12, 40, 16
212.0, 12, 40, 17
213.4, 12, 40, 18
213.95, 12, 40, 19
213.6, 12, 40, 20
213.4, 12, 40, 22
214.05, 12, 40, 23
214.05, 12, 40, 24
212.2, 12, 40, 25
211.65, 12, 40, 26
211.05, 12, 40, 27
211.55, 12, 40, 28
211.2, 12, 40, 29
210.6, 12, 40, 30
211.0, 12, 40, 31
210.3, 12, 40, 32
210.7, 12, 40, 33
211.4, 12, 40, 34
210.4, 12, 40, 35
211.25, 12, 40, 36
211.45, 12, 40, 37
211.6, 12, 40, 38
211.3, 12, 40, 39
210.0, 12, 40, 41
209.05, 12, 40, 42
210.05, 12, 40, 43
208.8, 12, 40, 44
208.55, 12, 40, 45
209.25, 12, 40, 46
208.6, 12, 40, 47
209.35, 12, 40, 48
208.8, 12, 40, 49
210.6, 12, 40, 50
210.65, 12, 40, 51
210.0, 12, 40, 52
210.85, 12, 40, 53
211.1, 12, 40, 54
209.35, 12, 40, 55
209.35, 12, 40, 56
209.0, 12, 40, 57
210.25, 12, 40, 58
209.75, 12, 40, 59
208.95, 12, 41, 0
209.0, 12, 41, 2
207.9, 12, 41, 3
208.45, 12, 41, 4
208.1, 12, 41, 5
207.6, 12, 41, 6
207.65, 12, 41, 7
208.1, 12, 41, 8
209.25, 12, 41, 9
209.8, 12, 41, 10
209.9, 12, 41, 11
210.5, 12, 41, 12
210.2, 12, 41, 13
209.05, 12, 41, 14
209.75, 12, 41, 15
210.05, 12, 41, 16
209.1, 12, 41, 17
209.1, 12, 41, 18
209.1, 12, 41, 19
210.2, 12, 41, 20
209.3, 12, 41, 21
208.8, 12, 41, 23
209.95, 12, 41, 24
210.0, 12, 41, 25
208.85, 12, 41, 26
208.75, 12, 41, 27
208.6, 12, 41, 28
208.3, 12, 41, 29
207.9, 12, 41, 30
207.9, 12, 41, 31
207.9, 12, 41, 32
208.0, 12, 41, 33
208.0, 12, 41, 34
208.15, 12, 41, 35
207.9, 12, 41, 36
207.9, 12, 41, 37
208.1, 12, 41, 38
207.45, 12, 41, 39
207.5, 12, 41, 40
207.35, 12, 41, 41
207.95, 12, 41, 42
206.8, 12, 41, 43
207.15, 12, 41, 44
206.1, 12, 41, 46
204.3, 12, 41, 47
204.0, 12, 41, 48
205.0, 12, 41, 49
204.5, 12, 41, 50
205.0, 12, 41, 51
204.4, 12, 41, 52
204.3, 12, 41, 53
204.15, 12, 41, 54
202.65, 12, 41, 55
202.65, 12, 41, 56
203.05, 12, 41, 57
202.3, 12, 41, 58
201.65, 12, 41, 59
202.75, 12, 42, 0
202.5, 12, 42, 1
202.35, 12, 42, 2
202.0, 12, 42, 3
201.2, 12, 42, 4
201.95, 12, 42, 5
202.45, 12, 42, 6
203.45, 12, 42, 8
204.2, 12, 42, 9
204.9, 12, 42, 10
204.3, 12, 42, 11
203.4, 12, 42, 12
203.9, 12, 42, 13
202.6, 12, 42, 14
201.8, 12, 42, 15
202.75, 12, 42, 16
203.8, 12, 42, 17
203.5, 12, 42, 18
204.0, 12, 42, 19
204.2, 12, 42, 20
203.6, 12, 42, 21
203.75, 12, 42, 22
205.0, 12, 42, 23
205.45, 12, 42, 24
206.7, 12, 42, 25
204.45, 12, 42, 26
204.95, 12, 42, 27
205.0, 12, 42, 29
205.25, 12, 42, 30
204.8, 12, 42, 31
204.1, 12, 42, 32
204.45, 12, 42, 33
204.8, 12, 42, 34
203.65, 12, 42, 35
203.7, 12, 42, 36
205.0, 12, 42, 37
204.1, 12, 42, 38
205.3, 12, 42, 39
205.0, 12, 42, 40
205.8, 12, 42, 41
206.6, 12, 42, 42
207.6, 12, 42, 43
206.4, 12, 42, 44
206.7, 12, 42, 45
205.25, 12, 42, 46
205.2, 12, 42, 47
205.9, 12, 42, 49
205.7, 12, 42, 50
205.65, 12, 42, 51
206.4, 12, 42, 52
206.45, 12, 42, 53
205.25, 12, 42, 54
204.5, 12, 42, 55
203.95, 12, 42, 56
204.0, 12, 42, 57
203.8, 12, 42, 58
204.2, 12, 42, 59
205.0, 12, 43, 0
205.0, 12, 43, 1
204.4, 12, 43, 2
204.95, 12, 43, 3
204.95, 12, 43, 4
205.6, 12, 43, 5
205.9, 12, 43, 6
205.9, 12, 43, 7
205.35, 12, 43, 8
205.05, 12, 43, 10
205.6, 12, 43, 11
205.5, 12, 43, 12
204.05, 12, 43, 13
203.95, 12, 43, 14
205.0, 12, 43, 15
205.0, 12, 43, 16
205.15, 12, 43, 17
205.15, 12, 43, 18
205.15, 12, 43, 19
205.15, 12, 43, 20
205.5, 12, 43, 21
205.5, 12, 43, 22
206.0, 12, 43, 23
205.75, 12, 43, 24
205.2, 12, 43, 25
206.2, 12, 43, 26
205.55, 12, 43, 27
206.25, 12, 43, 28
206.2, 12, 43, 29
206.1, 12, 43, 31
205.0, 12, 43, 32
205.0, 12, 43, 33
204.7, 12, 43, 34
205.05, 12, 43, 35
204.1, 12, 43, 36
204.25, 12, 43, 37
203.45, 12, 43, 38
202.45, 12, 43, 39
203.4, 12, 43, 40
202.95, 12, 43, 41
202.95, 12, 43, 42
203.65, 12, 43, 43
203.75, 12, 43, 44
202.8, 12, 43, 45
203.1, 12, 43, 46
204.3, 12, 43, 47
203.7, 12, 43, 48
203.7, 12, 43, 49
203.9, 12, 43, 50
204.3, 12, 43, 52
204.6, 12, 43, 53
204.6, 12, 43, 54
203.25, 12, 43, 55
203.6, 12, 43, 56
205.0, 12, 43, 57
204.35, 12, 43, 58
203.8, 12, 43, 59
204.45, 12, 44, 0
204.6, 12, 44, 1
203.05, 12, 44, 2
203.4, 12, 44, 3
203.5, 12, 44, 4
203.0, 12, 44, 5
204.7, 12, 44, 6
204.35, 12, 44, 7
203.95, 12, 44, 8
203.95, 12, 44, 9
201.25, 12, 44, 10
200.75, 12, 44, 11
200.7, 12, 44, 13
202.25, 12, 44, 14
202.6, 12, 44, 15
202.85, 12, 44, 16
201.75, 12, 44, 17
204.3, 12, 44, 18
203.85, 12, 44, 19
204.0, 12, 44, 20
203.4, 12, 44, 21
203.0, 12, 44, 22
203.3, 12, 44, 23
202.95, 12, 44, 24
203.8, 12, 44, 25
